filename,IoU_OpenCV_vs_Expert,Dice_OpenCV_vs_Expert,Acc_OpenCV_vs_Expert,Cosine_OpenCV_vs_Expert,IoU_UNet_vs_Expert,Dice_UNet_vs_Expert,Acc_UNet_vs_Expert,Cosine_UNet_vs_Expert
prod_2023-11-19T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-19T09-00-00.000Z,0.23339011925042588,0.3784530386740331,0.982421875,0.40113389916779013,0.0,0.0,0.981171875,0.0
prod_2023-11-19T12-00-00.000Z,0.18683001531393567,0.31483870967741934,0.9792578125,0.3547141162242295,0.0,0.0,0.977890625,0.0
prod_2023-11-19T15-00-00.000Z,0.0,0.0,0.995546875,0.0,1.0,1.0,1.0,0.0
prod_2023-11-19T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-19T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-20T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-20T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-20T09-00-00.000Z,0.25813449023861174,0.4103448275862069,0.986640625,0.446272314173577,0.0,0.0,0.98421875,0.0
prod_2023-11-20T12-00-00.000Z,0.22040816326530613,0.3612040133779264,0.9925390625,0.3629150273454803,0.35294117647058826,0.5217391304347826,0.9961328125,0.5477225575051662
prod_2023-11-20T15-00-00.000Z,0.0,0.0,0.997578125,0.0,1.0,1.0,1.0,0.0
prod_2023-11-20T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-20T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-21T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-21T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-21T09-00-00.000Z,0.3595137914913511,0.5288858321870702,0.89296875,0.5842898278318396,0.21589277166108187,0.3551181102362205,0.87203125,0.45799289405785654
prod_2023-11-21T12-00-00.000Z,0.2933042212518195,0.4535734383792909,0.8862109375,0.5146521719978304,0.19859225741578682,0.3313758389261745,0.87546875,0.4343036441367953
prod_2023-11-21T15-00-00.000Z,0.4476232394366197,0.618425053207662,0.9509765625,0.640119109284192,0.35618408437200383,0.5252739483916579,0.9475390625,0.5925183056755348
prod_2023-11-21T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-21T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-22T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-22T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-22T09-00-00.000Z,0.0,0.0,0.986953125,0.0,1.0,1.0,1.0,0.0
prod_2023-11-22T12-00-00.000Z,0.24942396313364054,0.3992623328722914,0.9491015625,0.4574984632513366,0.0,0.0,0.936953125,0.0
prod_2023-11-22T15-00-00.000Z,0.13395012067578438,0.23625399077687123,0.9158984375,0.34324717034673485,0.0,0.0,0.905,0.0
prod_2023-11-22T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-22T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-23T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-23T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-23T09-00-00.000Z,0.2555012224938875,0.4070107108081792,0.9762109375,0.4656740676322671,0.16120576671035386,0.27765237020316025,0.975,0.40150437944106393
prod_2023-11-23T12-00-00.000Z,0.37458745874587457,0.5450180072028812,0.9851953125,0.5833567618619767,0.31896551724137934,0.48366013071895425,0.9845703125,0.5503418085105749
prod_2023-11-23T15-00-00.000Z,0.17938144329896907,0.3041958041958042,0.984453125,0.40869399862053385,0.0,0.0,0.9813671875,0.0
prod_2023-11-23T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-23T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-24T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-24T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-24T09-00-00.000Z,0.0,0.0,0.9995703125,0.0,1.0,1.0,1.0,0.0
prod_2023-11-24T12-00-00.000Z,0.0,0.0,0.999765625,0.0,1.0,1.0,1.0,0.0
prod_2023-11-24T15-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-24T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-24T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-25T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-25T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-25T09-00-00.000Z,0.1448948948948949,0.25311475409836065,0.9555078125,0.36653748764704314,0.0,0.0,0.948671875,0.0
prod_2023-11-25T12-00-00.000Z,0.3494318181818182,0.5178947368421053,0.96421875,0.5865528176908333,0.16977077363896848,0.290263319044703,0.9547265625,0.4120324909991546
prod_2023-11-25T15-00-00.000Z,0.15506481036965913,0.2684954280964256,0.93125,0.38730019077348377,0.0,0.0,0.919140625,0.0
prod_2023-11-25T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-25T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-26T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-26T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-26T09-00-00.000Z,0.18867924528301888,0.31746031746031744,0.9916015625,0.3693483499964422,0.0,0.0,0.990703125,0.0
prod_2023-11-26T12-00-00.000Z,0.0,0.0,0.996796875,0.0,1.0,1.0,1.0,0.0
prod_2023-11-26T15-00-00.000Z,0.0,0.0,0.9994921875,0.0,1.0,1.0,1.0,0.0
prod_2023-11-26T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-26T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-27T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-27T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-27T09-00-00.000Z,0.0,0.0,0.9978125,0.0,1.0,1.0,1.0,0.0
prod_2023-11-27T12-00-00.000Z,0.0,0.0,0.9976953125,0.0,1.0,1.0,1.0,0.0
prod_2023-11-27T15-00-00.000Z,0.1776937618147448,0.3017656500802568,0.9830078125,0.3312653187039894,0.0,0.0,0.9828125,0.0
prod_2023-11-27T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-27T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-28T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-28T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-28T09-00-00.000Z,0.24444444444444444,0.39285714285714285,0.980078125,0.4185943608531451,0.0,0.0,0.9779296875,0.0
prod_2023-11-28T12-00-00.000Z,0.038109756097560975,0.07342143906020558,0.9753515625,0.0846558287053644,0.00196078431372549,0.003913894324853229,0.9801171875,0.04428074427700476
prod_2023-11-28T15-00-00.000Z,0.0,0.0,0.998125,0.0,1.0,1.0,1.0,0.0
prod_2023-11-28T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-28T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-29T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-29T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-29T09-00-00.000Z,0.19066147859922178,0.3202614379084967,0.991875,0.3405324183394454,0.2731707317073171,0.42911877394636017,0.9941796875,0.5226573750625901
prod_2023-11-29T12-00-00.000Z,0.2677376171352075,0.42238648363252373,0.9786328125,0.46727441479291304,0.2959326788218794,0.45670995670995673,0.980390625,0.5153274384046191
prod_2023-11-29T15-00-00.000Z,0.4620573355817875,0.6320645905420992,0.9875390625,0.6441266516841091,0.5183150183150184,0.6827503015681544,0.9897265625,0.7046344413792026
prod_2023-11-29T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-29T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-30T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-30T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-30T09-00-00.000Z,0.28339611706751666,0.4416346805147889,0.9033984375,0.44439636804467586,0.4214031971580817,0.5929397063417682,0.9491015625,0.6092171590802054
prod_2023-11-30T12-00-00.000Z,0.3387057974500842,0.5060197663971249,0.8926171875,0.5103209468032502,0.32656770675552865,0.49234985156428407,0.9131640625,0.5469370387937407
prod_2023-11-30T15-00-00.000Z,0.3155996393146979,0.47978067169294036,0.9110546875,0.48093441518598246,0.2779827798277983,0.43503368623676614,0.9312109375,0.5028185088344033
prod_2023-11-30T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-30T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-01T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-01T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-01T09-00-00.000Z,0.36657824933687,0.5364906832298136,0.953359375,0.5382143925811197,0.45215633423180596,0.622737819025522,0.9682421875,0.6258604064990522
prod_2023-12-01T12-00-00.000Z,0.33421891604675874,0.5009956192751892,0.9510546875,0.5010245844195649,0.5433614735226401,0.7041272998508205,0.9767578125,0.7244514564426927
prod_2023-12-01T15-00-00.000Z,0.2933151432469304,0.45358649789029537,0.979765625,0.45482812134464434,0.0,0.0,0.9828515625,0.0
prod_2023-12-01T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-01T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-02T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-02T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-02T09-00-00.000Z,0.0,0.0,0.99828125,0.0,1.0,1.0,1.0,0.0
prod_2023-12-02T12-00-00.000Z,0.0,0.0,0.9987890625,0.0,1.0,1.0,1.0,0.0
prod_2023-12-02T15-00-00.000Z,0.0,0.0,0.9997265625,0.0,1.0,1.0,1.0,0.0
prod_2023-12-02T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-02T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-03T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-03T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-03T09-00-00.000Z,0.15873015873015872,0.273972602739726,0.987578125,0.32990446525187433,0.0,0.0,0.9866796875,0.0
prod_2023-12-03T12-00-00.000Z,0.3377777777777778,0.5049833887043189,0.97671875,0.5560458785657196,0.34972677595628415,0.5182186234817814,0.9767578125,0.5609944375978952
prod_2023-12-03T15-00-00.000Z,0.23270440251572327,0.37755102040816324,0.97140625,0.43071894779890807,0.0,0.0,0.9659765625,0.0
prod_2023-12-03T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-03T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-04T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-04T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-04T09-00-00.000Z,0.36968194960760015,0.5398069963811821,0.940390625,0.5489909115915982,0.10703517587939698,0.19337267362687244,0.9305859375,0.30863731414973644
prod_2023-12-04T12-00-00.000Z,0.3149065955013344,0.4789794143229922,0.9298046875,0.4848033981843545,0.3100710405348934,0.4733652312599681,0.9355078125,0.49164911646709164
prod_2023-12-04T15-00-00.000Z,0.26480354178195903,0.4187267556333406,0.8962109375,0.4890086254720183,0.14108482400461628,0.2472819216182048,0.8837109375,0.3756125983039124
prod_2023-12-04T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-04T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-05T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-05T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-05T09-00-00.000Z,0.266857962697274,0.42129105322763305,0.8602734375,0.48043037532297195,0.4120707596253902,0.5836403831982314,0.955859375,0.5936382691333232
prod_2023-12-05T12-00-00.000Z,0.22509881422924902,0.36747862558477173,0.8468359375,0.4536590796086337,0.47370746796288116,0.6428785607196402,0.9534765625,0.6607790999906338
prod_2023-12-05T15-00-00.000Z,0.09849834563502163,0.1793327154772938,0.861640625,0.2745434944608204,0.01615508885298869,0.03179650238473768,0.9762109375,0.04263239263154681
prod_2023-12-05T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-05T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-06T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-06T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-06T09-00-00.000Z,0.286833588826435,0.4457974851091992,0.8364453125,0.4793545029250897,0.02168021680216802,0.042440318302387266,0.802578125,0.14724203476646205
prod_2023-12-06T12-00-00.000Z,0.1296842105263158,0.2295937383525904,0.9192578125,0.28812591535815346,0.3068181818181818,0.46956521739130436,0.9809375,0.4752604664830636
prod_2023-12-06T15-00-00.000Z,0.09523809523809523,0.17391304347826086,0.942109375,0.2992764794026844,0.0,0.0,0.9934765625,0.0
prod_2023-12-06T18-00-00.000Z,0.0,0.0,0.99984375,0.0,1.0,1.0,1.0,0.0
prod_2023-12-06T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-07T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-07T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-07T09-00-00.000Z,0.3278435409161091,0.4937984496124031,0.89796875,0.507097824006903,0.0,0.0,0.8762890625,0.0
prod_2023-12-07T12-00-00.000Z,0.4558095687013905,0.6261939452808807,0.9098046875,0.6511904107081211,0.32262113984433843,0.4878511769172361,0.894609375,0.5612075052285924
prod_2023-12-07T15-00-00.000Z,0.380693405846363,0.551452486459872,0.928828125,0.5608897158591343,0.0,0.0,0.906171875,0.0
prod_2023-12-07T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-07T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-08T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-08T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-08T09-00-00.000Z,0.0,0.0,0.989765625,0.0,1.0,1.0,1.0,0.0
prod_2023-12-08T12-00-00.000Z,0.0847457627118644,0.15625,0.983125,0.21627309609519282,0.06451612903225806,0.12121212121212122,0.9875390625,0.1468757053142311
prod_2023-12-08T15-00-00.000Z,0.0,0.0,0.99921875,0.0,1.0,1.0,1.0,0.0
prod_2023-12-08T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-08T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-09T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-09T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-09T09-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-12-09T12-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-09T15-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-09T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-09T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-10T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-10T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-10T09-00-00.000Z,0.0,0.0,0.99875,0.0,1.0,1.0,1.0,0.0
prod_2023-12-10T12-00-00.000Z,0.019931662870159454,0.03908431044109436,0.865546875,0.1402017552906117,0.0,0.0,0.8628515625,0.0
prod_2023-12-10T15-00-00.000Z,0.02937546284867934,0.05707434052757794,0.84640625,0.17001231766515018,0.0,0.0,0.8418359375,0.0
prod_2023-12-10T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-10T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-11T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-11T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-11T09-00-00.000Z,0.0851063829787234,0.1568627450980392,0.99328125,0.21566554640687682,0.0,0.0,0.99328125,0.0
prod_2023-12-11T12-00-00.000Z,0.4098360655737705,0.5813953488372093,0.994375,0.5986521553546572,0.6170212765957447,0.7631578947368421,0.9971875,0.7705472766173148
prod_2023-12-11T15-00-00.000Z,0.0,0.0,0.997265625,0.0,1.0,1.0,1.0,0.0
prod_2023-12-11T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-11T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-12T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-12T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-12T09-00-00.000Z,0.07414829659318638,0.13805970149253732,0.981953125,0.16511441514482902,0.0,0.0,0.9837890625,0.0
prod_2023-12-12T12-00-00.000Z,0.07248764415156507,0.13517665130568357,0.9340234375,0.19034801351647276,0.07932692307692307,0.14699331848552338,0.94015625,0.2816503560745541
prod_2023-12-12T15-00-00.000Z,0.1540983606557377,0.26704545454545453,0.93953125,0.3607577829605357,0.0,0.0,0.931015625,0.0
prod_2023-12-12T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-12T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-13T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-13T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-13T09-00-00.000Z,0.29508196721311475,0.45569620253164556,0.9546484375,0.45839225641798,0.0,0.0,0.953828125,0.0
prod_2023-12-13T12-00-00.000Z,0.3801485482781904,0.550880626223092,0.964140625,0.5545896418601435,0.0,0.0,0.95546875,0.0
prod_2023-12-13T15-00-00.000Z,0.39759036144578314,0.5689655172413793,0.970703125,0.5839782177339061,0.0,0.0,0.958359375,0.0
prod_2023-12-13T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-13T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-14T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-14T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-14T09-00-00.000Z,0.0,0.0,0.999453125,0.0,1.0,1.0,1.0,0.0
prod_2023-12-14T12-00-00.000Z,0.1431297709923664,0.25041736227045075,0.9824609375,0.31381027828339614,0.0,0.0,0.98125,0.0
prod_2023-12-14T15-00-00.000Z,0.0864600326264274,0.15915915915915915,0.978125,0.25628099349033295,0.0,0.0,0.976796875,0.0
prod_2023-12-14T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-14T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-15T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-15T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-15T09-00-00.000Z,0.16131105398457585,0.27780852241283893,0.9490234375,0.38219765687765744,0.0,0.0,0.94046875,0.0
prod_2023-12-15T12-00-00.000Z,0.4966931216931217,0.6637207247017234,0.9702734375,0.6909470425381725,0.24619640387275243,0.3951165371809101,0.957421875,0.4961818254155955
prod_2023-12-15T15-00-00.000Z,0.4391619661563255,0.6103023516237402,0.9728125,0.650772827804616,0.0,0.0,0.9530078125,0.0
prod_2023-12-15T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-15T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-16T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-16T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-16T09-00-00.000Z,0.0,0.0,0.99984375,0.0,1.0,1.0,1.0,0.0
prod_2023-12-16T12-00-00.000Z,0.16853932584269662,0.28846153846153844,0.991328125,0.40681108624133216,0.0,0.0,0.989609375,0.0
prod_2023-12-16T15-00-00.000Z,0.014925373134328358,0.029411764705882353,0.992265625,0.080786561106427,0.0,0.0,0.9923046875,0.0
prod_2023-12-16T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-16T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-17T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-17T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-17T09-00-00.000Z,0.0,0.0,0.998828125,0.0,1.0,1.0,1.0,0.0
prod_2023-12-17T12-00-00.000Z,0.0,0.0,0.99953125,0.0,1.0,1.0,1.0,0.0
prod_2023-12-17T15-00-00.000Z,0.0,0.0,0.999765625,0.0,1.0,1.0,1.0,0.0
prod_2023-12-17T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-17T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-18T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-18T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-18T09-00-00.000Z,0.0,0.0,0.999375,0.0,1.0,1.0,1.0,0.0
prod_2023-12-18T12-00-00.000Z,0.4175824175824176,0.5891472868217055,0.9937890625,0.6326308003014255,0.0,0.0,0.9896875,0.0
prod_2023-12-18T15-00-00.000Z,0.325635103926097,0.4912891986062718,0.98859375,0.5579052591127774,0.0,0.0,0.9834765625,0.0
prod_2023-12-18T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-18T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-19T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-19T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-19T09-00-00.000Z,0.05240174672489083,0.0995850622406639,0.983046875,0.19999999999999998,0.0,0.0,0.982421875,0.0
prod_2023-12-19T12-00-00.000Z,0.12234042553191489,0.21800947867298578,0.9935546875,0.3121245442501896,0.0,0.0,0.9929296875,0.0
prod_2023-12-19T15-00-00.000Z,0.0,0.0,0.9996875,0.0,1.0,1.0,1.0,0.0
prod_2023-12-19T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-19T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-20T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-20T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-20T09-00-00.000Z,0.143658810325477,0.2512266928361138,0.9701953125,0.3488528477962804,0.0,0.0,0.9662890625,0.0
prod_2023-12-20T12-00-00.000Z,0.09973045822102426,0.18137254901960784,0.986953125,0.18163679896475063,0.0,0.0,0.9916015625,0.0
prod_2023-12-20T15-00-00.000Z,0.17687074829931973,0.30057803468208094,0.9858203125,0.3302476809328245,0.0,0.0,0.9856640625,0.0
prod_2023-12-20T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-20T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-21T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-21T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-21T09-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-12-21T12-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-21T15-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-21T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-21T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-12-22T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
